entity_id,algorithm,axis,level,n_reps_ok,auc_mean,auc_lo,auc_hi
Pacifastacus_leniusculus_alien,maxent,snapping,0,50,0.8050711393907524,0.8005620835987713,0.8092363329316382
Pacifastacus_leniusculus_alien,maxent,snapping,5,50,0.8071080223904609,0.8022157642630994,0.8116963594849048
Pacifastacus_leniusculus_alien,maxent,snapping,10,50,0.8062239940300684,0.8017368209054999,0.8107857166946265
Pacifastacus_leniusculus_alien,maxent,snapping,20,30,0.8127652865539027,0.808277944481799,0.817281346287234
Pacifastacus_leniusculus_alien,maxent,snapping,35,30,0.812405365539237,0.8057591791694787,0.8187740708421659
Pacifastacus_leniusculus_alien,maxent,snapping,50,30,0.8246836593162681,0.8187506740154548,0.8303962429666201
Pacifastacus_leniusculus_alien,random_forest,lowacc,0,50,0.8545516197584759,0.8499884457546577,0.8588106084810228
Pacifastacus_leniusculus_alien,random_forest,lowacc,5,50,0.8316364448977203,0.8256208883546255,0.8371413832202403
Pacifastacus_leniusculus_alien,random_forest,lowacc,10,50,0.8181852665615581,0.8139500050424582,0.8224302556783004
Pacifastacus_leniusculus_alien,random_forest,lowacc,20,30,0.7984792492110678,0.7918254565212975,0.8047763438629882
Pacifastacus_leniusculus_alien,random_forest,lowacc,35,30,0.784383837887105,0.7771974634496503,0.7910783048659111
Pacifastacus_leniusculus_alien,random_forest,lowacc,50,30,0.7695184078164113,0.7610160439532779,0.7779704575298872
Pacifastacus_leniusculus_alien,random_forest,snapping,0,50,0.855511196433103,0.8512850056522783,0.8598075113149868
Pacifastacus_leniusculus_alien,random_forest,snapping,5,50,0.8570415453289322,0.8524817323405801,0.8614014447411209
Pacifastacus_leniusculus_alien,random_forest,snapping,10,50,0.8519300772733316,0.8485072327613755,0.8553285245387272
Pacifastacus_leniusculus_alien,random_forest,snapping,20,30,0.859661873487978,0.8557513356689012,0.8637063822848038
Pacifastacus_leniusculus_alien,random_forest,snapping,35,30,0.8600134807041121,0.8540161019900279,0.8656834832605842
Pacifastacus_leniusculus_alien,random_forest,snapping,50,30,0.8610400793210503,0.8500081093158263,0.8698767227898306
Pacifastacus_leniusculus_alien,xgboost,lowacc,0,50,0.8543353790376423,0.8493874528947604,0.8588061245119166
Pacifastacus_leniusculus_alien,xgboost,lowacc,5,50,0.8305181605856953,0.8242433448938352,0.8366256909991561
Pacifastacus_leniusculus_alien,xgboost,lowacc,10,50,0.8184735306113637,0.8141312182607892,0.8227831769416971
Pacifastacus_leniusculus_alien,xgboost,lowacc,20,30,0.7954200037694529,0.7883834659823613,0.8025416626308056
Pacifastacus_leniusculus_alien,xgboost,lowacc,35,30,0.7781330003843884,0.7716489770006532,0.7852904336157143
Pacifastacus_leniusculus_alien,xgboost,lowacc,50,30,0.7604880353914709,0.7511654468167356,0.7695806075117015
Pacifastacus_leniusculus_alien,xgboost,snapping,0,50,0.8552200981609771,0.8500229054263855,0.8602085579746009
Pacifastacus_leniusculus_alien,xgboost,snapping,5,50,0.8570326479584648,0.8522128453625257,0.8616347778011525
Pacifastacus_leniusculus_alien,xgboost,snapping,10,50,0.85328889419217,0.8490958089770299,0.8573108973578002
Pacifastacus_leniusculus_alien,xgboost,snapping,20,30,0.8617902695763358,0.8572772427634373,0.8662944633764338
Pacifastacus_leniusculus_alien,xgboost,snapping,35,30,0.8635602626329628,0.857326808681896,0.8691395595115388
Pacifastacus_leniusculus_alien,xgboost,snapping,50,30,0.8634735100749592,0.851040083571287,0.8733280677170477
Pontastacus_leptodactylus_pooled,maxent,lowacc,0,50,0.7376085471949234,0.7308704692155026,0.7447605851487468
Pontastacus_leptodactylus_pooled,maxent,lowacc,5,50,0.7332773248671599,0.7259071162915212,0.740629871666357
Pontastacus_leptodactylus_pooled,maxent,lowacc,10,50,0.7304431035422624,0.724221757213011,0.7368085279416603
Pontastacus_leptodactylus_pooled,maxent,lowacc,20,30,0.7142532178219759,0.7050350017882325,0.7238735559708214
Pontastacus_leptodactylus_pooled,maxent,lowacc,35,30,0.6931160823566975,0.6858155580500859,0.7007157920924102
Pontastacus_leptodactylus_pooled,maxent,lowacc,50,30,0.6817892490789409,0.6732393778336893,0.690113918788314
Pontastacus_leptodactylus_pooled,maxent,snapping,0,50,0.7385756154984695,0.7313424627047678,0.7456667890378813
Pontastacus_leptodactylus_pooled,maxent,snapping,5,50,0.7359218397354123,0.7290934273324892,0.7422668163506788
Pontastacus_leptodactylus_pooled,maxent,snapping,10,50,0.7484854288948314,0.7416138823934588,0.7552228934329783
Pontastacus_leptodactylus_pooled,maxent,snapping,20,30,0.7474553010631981,0.7376736974879037,0.7573164310587941
Pontastacus_leptodactylus_pooled,maxent,snapping,35,30,0.7574401712791351,0.7500292701854427,0.7652929801963326
Pontastacus_leptodactylus_pooled,maxent,snapping,50,30,0.7621826937117412,0.752281120227145,0.7717730120608801
Pontastacus_leptodactylus_pooled,random_forest,lowacc,0,50,0.802513676447472,0.7957475680101632,0.8087936347079145
Pontastacus_leptodactylus_pooled,random_forest,lowacc,5,50,0.7910372321808768,0.7841252312069549,0.7975176341214205
Pontastacus_leptodactylus_pooled,random_forest,lowacc,10,50,0.794165369575374,0.788713666520133,0.7997836784952376
Pontastacus_leptodactylus_pooled,random_forest,lowacc,20,30,0.7659460036230529,0.7559654761823399,0.774554012809942
Pontastacus_leptodactylus_pooled,random_forest,lowacc,35,30,0.7469714514278046,0.7398032461799489,0.753748939518533
Pontastacus_leptodactylus_pooled,random_forest,lowacc,50,30,0.7302788448864393,0.7215753351350147,0.7382138852941824
Pontastacus_leptodactylus_pooled,random_forest,snapping,0,50,0.8003797861806525,0.7928425237296562,0.806890786965867
Pontastacus_leptodactylus_pooled,random_forest,snapping,5,50,0.8017240882067606,0.7941781096237934,0.808502663350082
Pontastacus_leptodactylus_pooled,random_forest,snapping,10,50,0.8069957397571993,0.8000977690879121,0.8138653653761958
Pontastacus_leptodactylus_pooled,random_forest,snapping,20,30,0.806690902996081,0.7950829555570135,0.8182669122303209
Pontastacus_leptodactylus_pooled,random_forest,snapping,35,30,0.8086412148286297,0.8001240871705063,0.8164674344357594
Pontastacus_leptodactylus_pooled,random_forest,snapping,50,30,0.8118468421115909,0.8011491761193352,0.821917813902369
Pontastacus_leptodactylus_pooled,xgboost,lowacc,0,50,0.8078994216370541,0.8011929166411887,0.8143164048115692
Pontastacus_leptodactylus_pooled,xgboost,lowacc,5,50,0.793102404781865,0.7855420283661929,0.7997952675778218
Pontastacus_leptodactylus_pooled,xgboost,lowacc,10,50,0.7975543575155909,0.7914768263721484,0.8032227480698636
Pontastacus_leptodactylus_pooled,xgboost,lowacc,20,30,0.7684184981744197,0.7578537263788622,0.7782906333573275
Pontastacus_leptodactylus_pooled,xgboost,lowacc,35,30,0.7466350454893047,0.7386525782118042,0.7545894927332161
Pontastacus_leptodactylus_pooled,xgboost,lowacc,50,30,0.7314293579777645,0.7220045672345281,0.7404093383417462
Pontastacus_leptodactylus_pooled,xgboost,snapping,0,50,0.8070367967601249,0.7999943497165849,0.8133774332314491
Pontastacus_leptodactylus_pooled,xgboost,snapping,5,50,0.807139158115871,0.7995390054313836,0.8144747588795275
Pontastacus_leptodactylus_pooled,xgboost,snapping,10,50,0.8111022976255847,0.8046711840552271,0.8169189204123596
Pontastacus_leptodactylus_pooled,xgboost,snapping,20,30,0.8121691226745206,0.8025996410749335,0.8216041078649107
Pontastacus_leptodactylus_pooled,xgboost,snapping,35,30,0.8170177673356349,0.8088373300142091,0.8248238969668733
Pontastacus_leptodactylus_pooled,xgboost,snapping,50,30,0.8158563622806013,0.8039394292027988,0.826366183791793
Procambarus_clarkii_alien,maxent,lowacc,0,50,0.8351557752619562,0.8316815829298736,0.8388044224287503
Procambarus_clarkii_alien,maxent,lowacc,5,50,0.8337646461748939,0.8299070952284773,0.8375613617290507
Procambarus_clarkii_alien,maxent,lowacc,10,50,0.8273155657267465,0.8230231530899075,0.8314309093470637
Procambarus_clarkii_alien,maxent,lowacc,20,30,0.8198092152814549,0.81391910015155,0.825884184678945
Procambarus_clarkii_alien,maxent,lowacc,35,30,0.8106460463646924,0.8065906241164027,0.8145021158152964
Procambarus_clarkii_alien,maxent,lowacc,50,30,0.7989708644330165,0.7935007810725284,0.8044026041134146
Procambarus_clarkii_alien,maxent,snapping,0,50,0.8384583737635709,0.8347682377759496,0.8421281274958975
Procambarus_clarkii_alien,maxent,snapping,5,50,0.8381134977644231,0.8352323889890177,0.841314537751493
